series_id       	year	period	       value	footnote_codes
CUUSS24ASA0      	2012	S02	     225.038	
CUUSS24ASA0      	2012	S03	     224.459	
CUUSS24ASA0      	2013	S01	     228.473	
CUUSS24ASA0      	2013	S02	     229.149	
CUUSS24ASA0      	2013	S03	     228.811	
CUUSS24ASA0      	2014	S01	     231.764	
CUUSS24ASA0      	2014	S02	     232.261	
CUUSS24ASA0      	2014	S03	     232.013	
CUUSS24ASA0      	2015	S01	     229.374	
CUUSS24ASA0      	2015	S02	     231.760	
CUUSS24ASA0      	2015	S03	     230.567	
CUUSS24ASA0      	2016	S01	     232.777	
CUUSS24ASA0      	2016	S02	     235.514	
CUUSS24ASA0      	2016	S03	     234.145	
CUUSS24ASA0      	2017	S01	     238.152	
CUUSS24ASA0      	2017	S02	     240.325	
CUUSS24ASA0      	2017	S03	     239.239	
CUUSS24ASA0      	2018	S01	     243.770	
CUUSS24ASA0      	2018	S02	     246.168	
CUUSS24ASA0      	2018	S03	     244.969	
CUUSS24ASA0      	2019	S01	     248.616	
CUUSS24ASA0      	2019	S02	     251.596	
CUUSS24ASA0      	2019	S03	     250.106	
CUUSS24ASA0      	2020	S01	     251.842	
CUUSS24ASA0      	2020	S02	     254.152	
CUUSS24ASA0      	2020	S03	     252.997	
CUUSS24ASA0      	2021	S01	     260.106	
CUUSS24ASA0      	2021	S02	     270.383	
CUUSS24ASA0      	2021	S03	     265.244	
CUUSS24ASA0      	2022	S01	     281.236	
CUUSS24ASA0      	2022	S02	     288.779	
CUUSS24ASA0      	2022	S03	     285.008	
CUUSS24ASA0      	2023	S01	     290.236	
CUUSS24ASA0      	2023	S02	     295.204	
CUUSS24ASA0      	2023	S03	     292.720	
CUUSS24ASA0      	2024	S01	     297.860	
CUUSS24ASA0      	2024	S02	     301.844	
CUUSS24ASA0      	2024	S03	     299.852	
CUUSS24ASA0      	2025	S01	     305.375	
CUUSS24ASA0      	2025	S02	     308.525	
CUUSS24ASA0      	2025	S03	     306.806	
CUUSS24BAA0      	1984	S01	       303.6	
CUUSS24BAA0      	1984	S02	       310.1	
CUUSS24BAA0      	1984	S03	       306.9	
CUUSS24BAA0      	1985	S01	       315.1	
CUUSS24BAA0      	1985	S02	       321.2	
CUUSS24BAA0      	1985	S03	       318.1	
CUUSS24BAA0      	1986	S01	       320.3	
CUUSS24BAA0      	1986	S02	       325.2	
CUUSS24BAA0      	1986	S03	       322.7	
CUUSS24BAA0      	1987	S01	       329.3	
CUUSS24BAA0      	1987	S02	       336.9	
CUUSS24BAA0      	1987	S03	       333.1	
CUUSS24BAA0      	1988	S01	       338.9	
CUUSS24BAA0      	1988	S02	       348.7	
CUUSS24BAA0      	1988	S03	       343.8	
CUUSS24BAA0      	1989	S01	       356.9	
CUUSS24BAA0      	1989	S02	       366.9	
CUUSS24BAA0      	1989	S03	       361.9	
CUUSS24BAA0      	1990	S01	       376.0	
CUUSS24BAA0      	1990	S02	       385.1	
CUUSS24BAA0      	1990	S03	       380.6	
CUUSS24BAA0      	1991	S01	       389.5	
CUUSS24BAA0      	1991	S02	       395.4	
CUUSS24BAA0      	1991	S03	       392.4	
CUUSS24BAA0      	1992	S01	       396.0	
CUUSS24BAA0      	1992	S02	       404.3	
CUUSS24BAA0      	1992	S03	       400.1	
CUUSS24BAA0      	1993	S01	       405.5	
CUUSS24BAA0      	1993	S02	       411.1	
CUUSS24BAA0      	1993	S03	       408.3	
CUUSS24BAA0      	1994	S01	       414.9	
CUUSS24BAA0      	1994	S02	       424.6	
CUUSS24BAA0      	1994	S03	       419.7	
CUUSS24BAA0      	1995	S01	       428.4	
CUUSS24BAA0      	1995	S02	       434.4	
CUUSS24BAA0      	1995	S03	       431.4	
CUUSS24BAA0      	1996	S01	       440.5	
CUUSS24BAA0      	1996	S02	       448.2	
CUUSS24BAA0      	1996	S03	       444.3	
CUUSS24BAA0      	1997	S01	       451.7	
CUUSS24BAA0      	1997	S02	       456.5	
CUUSS24BAA0      	1997	S03	       454.1	
CUUSS24BAA0      	1998	S01	       457.2	
CUUSS24BAA0      	1998	S02	       460.5	
CUUSS24BAA0      	1998	S03	       458.8	
CUUSS24BAA0      	1999	S01	       464.5	
CUUSS24BAA0      	1999	S02	       471.7	
CUUSS24BAA0      	1999	S03	       468.1	
CUUSS24BAA0      	2000	S01	       481.6	
CUUSS24BAA0      	2000	S02	       487.4	
CUUSS24BAA0      	2000	S03	       484.5	
CUUSS24BAA0      	2001	S01	       497.6	
CUUSS24BAA0      	2001	S02	       496.4	
CUUSS24BAA0      	2001	S03	       497.0	
CUUSS24BAA0      	2002	S01	       498.5	
CUUSS24BAA0      	2002	S02	       505.9	
CUUSS24BAA0      	2002	S03	       502.2	
CUUSS24BAA0      	2003	S01	       511.9	
CUUSS24BAA0      	2003	S02	       518.3	
CUUSS24BAA0      	2003	S03	       515.1	
CUUSS24BAA0      	2004	S01	       532.0	
CUUSS24BAA0      	2004	S02	       539.3	
CUUSS24BAA0      	2004	S03	       535.6	
CUUSS24BAA0      	2005	S01	       549.5	
CUUSS24BAA0      	2005	S02	       556.7	
CUUSS24BAA0      	2005	S03	       553.1	
CUUSS24BAA0      	2006	S01	       560.7	
CUUSS24BAA0      	2006	S02	       565.4	
CUUSS24BAA0      	2006	S03	       563.0	
CUUSS24BAA0      	2007	S01	     570.642	
CUUSS24BAA0      	2007	S02	     577.214	
CUUSS24BAA0      	2007	S03	     573.928	
CUUSS24BAA0      	2008	S01	     588.919	
CUUSS24BAA0      	2008	S02	     591.427	
CUUSS24BAA0      	2008	S03	     590.173	
CUUSS24BAA0      	2009	S01	     586.220	
CUUSS24BAA0      	2009	S02	     592.769	
CUUSS24BAA0      	2009	S03	     589.494	
CUUSS24BAA0      	2010	S01	     599.516	
CUUSS24BAA0      	2010	S02	     607.482	
CUUSS24BAA0      	2010	S03	     603.499	
CUUSS24BAA0      	2011	S01	     619.534	
CUUSS24BAA0      	2011	S02	     626.605	
CUUSS24BAA0      	2011	S03	     623.070	
CUUSS24BAA0      	2012	S01	     635.381	
CUUSS24BAA0      	2012	S02	     640.410	
CUUSS24BAA0      	2012	S03	     637.895	
CUUSS24BAA0      	2013	S01	     645.805	
CUUSS24BAA0      	2013	S02	     648.977	
CUUSS24BAA0      	2013	S03	     647.391	
CUUSS24BAA0      	2014	S01	     654.744	
CUUSS24BAA0      	2014	S02	     653.419	
CUUSS24BAA0      	2014	S03	     654.081	
CUUSS24BAA0      	2015	S01	     649.109	
CUUSS24BAA0      	2015	S02	     653.732	
CUUSS24BAA0      	2015	S03	     651.421	
CUUSS24BAA0      	2016	S01	     652.820	
CUUSS24BAA0      	2016	S02	     660.438	
CUUSS24BAA0      	2016	S03	     656.629	
CUUSS24BAA0      	2017	S01	     664.381	
CUUSS24BAA0      	2017	S02	     670.688	
CUUSS24BAA0      	2017	S03	     667.535	
CUUSS24BAA0      	2018	S01	     677.958	
CUUSS24BAA0      	2018	S02	     681.496	
CUUSS24BAA0      	2018	S03	     679.727	
CUUSS24BAA0      	2019	S01	     683.498	
CUUSS24BAA0      	2019	S02	     689.831	
CUUSS24BAA0      	2019	S03	     686.665	
CUUSS24BAA0      	2020	S01	     688.148	
CUUSS24BAA0      	2020	S02	     695.389	
CUUSS24BAA0      	2020	S03	     691.769	
CUUSS24BAA0      	2021	S01	     713.946	
CUUSS24BAA0      	2021	S02	     746.306	
CUUSS24BAA0      	2021	S03	     730.126	
CUUSS24BAA0      	2022	S01	     774.712	
CUUSS24BAA0      	2022	S02	     798.843	
CUUSS24BAA0      	2022	S03	     786.778	
CUUSS24BAA0      	2023	S01	     810.416	
CUUSS24BAA0      	2023	S02	     823.663	
CUUSS24BAA0      	2023	S03	     817.040	
CUUSS24BAA0      	2024	S01	     839.821	
CUUSS24BAA0      	2024	S02	     848.825	
CUUSS24BAA0      	2024	S03	     844.323	
CUUSS24BAA0      	2025	S01	     858.659	
CUUSS24BAA0      	2025	S02	     871.004	
CUUSS24BAA0      	2025	S03	     864.271	
CUUSS24BSA0      	1984	S01	       102.2	
CUUSS24BSA0      	1984	S02	       104.4	
CUUSS24BSA0      	1984	S03	       103.3	
CUUSS24BSA0      	1985	S01	       106.1	
CUUSS24BSA0      	1985	S02	       108.1	
CUUSS24BSA0      	1985	S03	       107.1	
CUUSS24BSA0      	1986	S01	       107.8	
CUUSS24BSA0      	1986	S02	       109.5	
CUUSS24BSA0      	1986	S03	       108.6	
CUUSS24BSA0      	1987	S01	       110.9	
CUUSS24BSA0      	1987	S02	       113.4	
CUUSS24BSA0      	1987	S03	       112.2	
CUUSS24BSA0      	1988	S01	       114.1	
CUUSS24BSA0      	1988	S02	       117.4	
CUUSS24BSA0      	1988	S03	       115.7	
CUUSS24BSA0      	1989	S01	       120.2	
CUUSS24BSA0      	1989	S02	       123.5	
CUUSS24BSA0      	1989	S03	       121.8	
CUUSS24BSA0      	1990	S01	       126.6	
CUUSS24BSA0      	1990	S02	       129.7	
CUUSS24BSA0      	1990	S03	       128.1	
CUUSS24BSA0      	1991	S01	       131.1	
CUUSS24BSA0      	1991	S02	       133.1	
CUUSS24BSA0      	1991	S03	       132.1	
CUUSS24BSA0      	1992	S01	       133.3	
CUUSS24BSA0      	1992	S02	       136.1	
CUUSS24BSA0      	1992	S03	       134.7	
CUUSS24BSA0      	1993	S01	       136.5	
CUUSS24BSA0      	1993	S02	       138.4	
CUUSS24BSA0      	1993	S03	       137.5	
CUUSS24BSA0      	1994	S01	       139.7	
CUUSS24BSA0      	1994	S02	       142.9	
CUUSS24BSA0      	1994	S03	       141.3	
CUUSS24BSA0      	1995	S01	       144.2	
CUUSS24BSA0      	1995	S02	       146.3	
CUUSS24BSA0      	1995	S03	       145.2	
CUUSS24BSA0      	1996	S01	       148.3	
CUUSS24BSA0      	1996	S02	       150.9	
CUUSS24BSA0      	1996	S03	       149.6	
CUUSS24BSA0      	1997	S01	       152.1	
CUUSS24BSA0      	1997	S02	       153.7	
CUUSS24BSA0      	1997	S03	       152.9	
CUUSS24BSA0      	1998	S01	       154.0	
CUUSS24BSA0      	1998	S02	       155.0	
CUUSS24BSA0      	1998	S03	       154.5	
CUUSS24BSA0      	1999	S01	       156.4	
CUUSS24BSA0      	1999	S02	       158.8	
CUUSS24BSA0      	1999	S03	       157.6	
CUUSS24BSA0      	2000	S01	       162.1	
CUUSS24BSA0      	2000	S02	       164.0	
CUUSS24BSA0      	2000	S03	       163.1	
CUUSS24BSA0      	2001	S01	       167.5	
CUUSS24BSA0      	2001	S02	       167.1	
CUUSS24BSA0      	2001	S03	       167.3	
CUUSS24BSA0      	2002	S01	       167.8	
CUUSS24BSA0      	2002	S02	       170.3	
CUUSS24BSA0      	2002	S03	       169.1	
CUUSS24BSA0      	2003	S01	       172.3	
CUUSS24BSA0      	2003	S02	       174.5	
CUUSS24BSA0      	2003	S03	       173.4	
CUUSS24BSA0      	2004	S01	       179.1	
CUUSS24BSA0      	2004	S02	       181.6	
CUUSS24BSA0      	2004	S03	       180.3	
CUUSS24BSA0      	2005	S01	       185.0	
CUUSS24BSA0      	2005	S02	       187.4	
CUUSS24BSA0      	2005	S03	       186.2	
CUUSS24BSA0      	2006	S01	       188.8	
CUUSS24BSA0      	2006	S02	       190.3	
CUUSS24BSA0      	2006	S03	       189.5	
CUUSS24BSA0      	2007	S01	     192.125	
CUUSS24BSA0      	2007	S02	     194.338	
CUUSS24BSA0      	2007	S03	     193.231	
CUUSS24BSA0      	2008	S01	     198.278	
CUUSS24BSA0      	2008	S02	     199.122	
CUUSS24BSA0      	2008	S03	     198.700	
CUUSS24BSA0      	2009	S01	     197.370	
CUUSS24BSA0      	2009	S02	     199.574	
CUUSS24BSA0      	2009	S03	     198.472	
CUUSS24BSA0      	2010	S01	     201.846	
CUUSS24BSA0      	2010	S02	     204.528	
CUUSS24BSA0      	2010	S03	     203.187	
CUUSS24BSA0      	2011	S01	     208.586	
CUUSS24BSA0      	2011	S02	     210.966	
CUUSS24BSA0      	2011	S03	     209.776	
CUUSS24BSA0      	2012	S01	     213.921	
CUUSS24BSA0      	2012	S02	     215.614	
CUUSS24BSA0      	2012	S03	     214.768	
CUUSS24BSA0      	2013	S01	     217.431	
CUUSS24BSA0      	2013	S02	     218.499	
CUUSS24BSA0      	2013	S03	     217.965	
CUUSS24BSA0      	2014	S01	     220.440	
CUUSS24BSA0      	2014	S02	     219.994	
CUUSS24BSA0      	2014	S03	     220.217	
CUUSS24BSA0      	2015	S01	     218.543	
CUUSS24BSA0      	2015	S02	     220.100	
CUUSS24BSA0      	2015	S03	     219.321	
CUUSS24BSA0      	2016	S01	     219.792	
CUUSS24BSA0      	2016	S02	     222.357	
CUUSS24BSA0      	2016	S03	     221.075	
CUUSS24BSA0      	2017	S01	     223.685	
CUUSS24BSA0      	2017	S02	     225.809	
CUUSS24BSA0      	2017	S03	     224.747	
CUUSS24BSA0      	2018	S01	     228.256	
CUUSS24BSA0      	2018	S02	     229.447	
CUUSS24BSA0      	2018	S03	     228.852	
CUUSS24BSA0      	2019	S01	     230.121	
CUUSS24BSA0      	2019	S02	     232.253	
CUUSS24BSA0      	2019	S03	     231.187	
CUUSS24BSA0      	2020	S01	     231.687	
CUUSS24BSA0      	2020	S02	     234.125	
CUUSS24BSA0      	2020	S03	     232.906	
CUUSS24BSA0      	2021	S01	     240.373	
CUUSS24BSA0      	2021	S02	     251.267	
CUUSS24BSA0      	2021	S03	     245.820	
CUUSS24BSA0      	2022	S01	     260.831	
CUUSS24BSA0      	2022	S02	     268.956	
CUUSS24BSA0      	2022	S03	     264.893	
CUUSS24BSA0      	2023	S01	     272.852	
CUUSS24BSA0      	2023	S02	     277.312	
CUUSS24BSA0      	2023	S03	     275.082	
CUUSS24BSA0      	2024	S01	     282.752	
CUUSS24BSA0      	2024	S02	     285.784	
CUUSS24BSA0      	2024	S03	     284.268	
CUUSS24BSA0      	2025	S01	     289.095	
CUUSS24BSA0      	2025	S02	     293.251	
CUUSS24BSA0      	2025	S03	     290.984	
CUUSS300AA0      	1984	S01	       166.2	
CUUSS300AA0      	1984	S02	       169.5	
CUUSS300AA0      	1984	S03	       167.8	
CUUSS300AA0      	1985	S01	       172.2	
CUUSS300AA0      	1985	S02	       175.4	
CUUSS300AA0      	1985	S03	       173.8	
CUUSS300AA0      	1986	S01	       176.5	
CUUSS300AA0      	1986	S02	       177.3	
CUUSS300AA0      	1986	S03	       176.9	
CUUSS300AA0      	1987	S01	       180.8	
CUUSS300AA0      	1987	S02	       184.8	
CUUSS300AA0      	1987	S03	       182.8	
CUUSS300AA0      	1988	S01	       187.1	
CUUSS300AA0      	1988	S02	       191.4	
CUUSS300AA0      	1988	S03	       189.3	
CUUSS300AA0      	1989	S01	       195.4	
CUUSS300AA0      	1989	S02	       199.3	
CUUSS300AA0      	1989	S03	       197.3	
CUUSS300AA0      	1990	S01	       204.3	
CUUSS300AA0      	1990	S02	       210.4	
CUUSS300AA0      	1990	S03	       207.4	
CUUSS300AA0      	1991	S01	       214.3	
CUUSS300AA0      	1991	S02	       217.0	
CUUSS300AA0      	1991	S03	       215.7	
CUUSS300AA0      	1992	S01	       219.6	
CUUSS300AA0      	1992	S02	       222.5	
CUUSS300AA0      	1992	S03	       221.0	
CUUSS300AA0      	1993	S01	       226.5	
CUUSS300AA0      	1993	S02	       229.4	
CUUSS300AA0      	1993	S03	       228.0	
CUUSS300AA0      	1994	S01	       232.7	
CUUSS300AA0      	1994	S02	       235.4	
CUUSS300AA0      	1994	S03	       234.1	
CUUSS300AA0      	1995	S01	       238.9	
CUUSS300AA0      	1995	S02	       241.2	
CUUSS300AA0      	1995	S03	       240.0	
CUUSS300AA0      	1996	S01	       245.1	
CUUSS300AA0      	1996	S02	       247.9	
CUUSS300AA0      	1996	S03	       246.5	
CUUSS300AA0      	1997	S01	       250.9	
CUUSS300AA0      	1997	S02	       252.2	
CUUSS300AA0      	1997	S03	       251.5	
CUUSS300AA0      	1998	S01	       254.1	
CUUSS300AA0      	1998	S02	       256.2	
CUUSS300AA0      	1998	S03	       255.1	
CUUSS300AA0      	1999	S01	       258.1	
CUUSS300AA0      	1999	S02	       262.4	
CUUSS300AA0      	1999	S03	       260.2	
CUUSS300AA0      	2000	S01	       267.2	
CUUSS300AA0      	2000	S02	       271.7	
CUUSS300AA0      	2000	S03	       269.4	
CUUSS300AA0      	2001	S01	       276.3	
CUUSS300AA0      	2001	S02	       278.5	
CUUSS300AA0      	2001	S03	       277.4	
CUUSS300AA0      	2002	S01	       280.1	
CUUSS300AA0      	2002	S02	       283.7	
CUUSS300AA0      	2002	S03	       281.9	
CUUSS300AA0      	2003	S01	       288.0	
CUUSS300AA0      	2003	S02	       289.9	
CUUSS300AA0      	2003	S03	       289.0	
CUUSS300AA0      	2004	S01	       294.0	
CUUSS300AA0      	2004	S02	       297.6	
CUUSS300AA0      	2004	S03	       295.8	
CUUSS300AA0      	2005	S01	       303.4	
CUUSS300AA0      	2005	S02	       310.6	
CUUSS300AA0      	2005	S03	       307.0	
CUUSS300AA0      	2006	S01	       316.0	
CUUSS300AA0      	2006	S02	       319.5	
CUUSS300AA0      	2006	S03	       317.7	
CUUSS300AA0      	2007	S01	     324.351	
CUUSS300AA0      	2007	S02	     330.505	
CUUSS300AA0      	2007	S03	     327.428	
CUUSS300AA0      	2008	S01	     339.033	
CUUSS300AA0      	2008	S02	     342.346	
CUUSS300AA0      	2008	S03	     340.689	
CUUSS300AA0      	2009	S01	     337.141	
CUUSS300AA0      	2009	S02	     340.955	
CUUSS300AA0      	2009	S03	     339.048	
CUUSS300AA0      	2010	S01	     343.108	
CUUSS300AA0      	2010	S02	     344.391	
CUUSS300AA0      	2010	S03	     343.749	
CUUSS300AA0      	2011	S01	     352.750	
CUUSS300AA0      	2011	S02	     356.538	
CUUSS300AA0      	2011	S03	     354.644	
CUUSS300AA0      	2012	S01	     361.014	
CUUSS300AA0      	2012	S02	     362.729	
CUUSS300AA0      	2012	S03	     361.871	
CUUSS300AA0      	2013	S01	     366.334	
CUUSS300AA0      	2013	S02	     369.017	
CUUSS300AA0      	2013	S03	     367.676	
CUUSS300AA0      	2014	S01	     373.906	
CUUSS300AA0      	2014	S02	     374.946	
CUUSS300AA0      	2014	S03	     374.426	
CUUSS300AA0      	2015	S01	     373.848	
CUUSS300AA0      	2015	S02	     376.475	
CUUSS300AA0      	2015	S03	     375.161	
CUUSS300AA0      	2016	S01	     378.452	
CUUSS300AA0      	2016	S02	     382.688	
CUUSS300AA0      	2016	S03	     380.570	
CUUSS300AA0      	2017	S01	     386.667	
CUUSS300AA0      	2017	S02	     391.086	
CUUSS300AA0      	2017	S03	     388.876	
CUUSS300AA0      	2018	S01	     397.119	
CUUSS300AA0      	2018	S02	     400.265	
CUUSS300AA0      	2018	S03	     398.692	
CUUSS300AA0      	2019	S01	     403.678	
CUUSS300AA0      	2019	S02	     407.072	
CUUSS300AA0      	2019	S03	     405.375	
CUUSS300AA0      	2020	S01	     406.896	
CUUSS300AA0      	2020	S02	     410.868	
CUUSS300AA0      	2020	S03	     408.882	
CUUSS300AA0      	2021	S01	     420.970	
CUUSS300AA0      	2021	S02	     435.617	
CUUSS300AA0      	2021	S03	     428.293	
CUUSS300AA0      	2022	S01	     458.838	
CUUSS300AA0      	2022	S02	     473.595	
CUUSS300AA0      	2022	S03	     466.216	
CUUSS300AA0      	2023	S01	     483.591	
CUUSS300AA0      	2023	S02	     492.820	
CUUSS300AA0      	2023	S03	     488.206	
CUUSS300AA0      	2024	S01	     501.441	
CUUSS300AA0      	2024	S02	     505.289	
CUUSS300AA0      	2024	S03	     503.365	
CUUSS300AA0      	2025	S01	     511.481	
CUUSS300AA0      	2025	S02	     515.001	
CUUSS300AA0      	2025	S03	     513.081	
CUUSS300SA0      	1984	S01	       103.0	
CUUSS300SA0      	1984	S02	       105.0	
CUUSS300SA0      	1984	S03	       103.9	
CUUSS300SA0      	1985	S01	       106.7	
CUUSS300SA0      	1985	S02	       108.7	
CUUSS300SA0      	1985	S03	       107.7	
CUUSS300SA0      	1986	S01	       109.3	
CUUSS300SA0      	1986	S02	       109.8	
CUUSS300SA0      	1986	S03	       109.6	
CUUSS300SA0      	1987	S01	       112.0	
CUUSS300SA0      	1987	S02	       114.5	
CUUSS300SA0      	1987	S03	       113.2	
CUUSS300SA0      	1988	S01	       115.9	
CUUSS300SA0      	1988	S02	       118.6	
CUUSS300SA0      	1988	S03	       117.2	
CUUSS300SA0      	1989	S01	       121.0	
CUUSS300SA0      	1989	S02	       123.5	
CUUSS300SA0      	1989	S03	       122.2	
CUUSS300SA0      	1990	S01	       126.6	
CUUSS300SA0      	1990	S02	       130.3	
CUUSS300SA0      	1990	S03	       128.5	
CUUSS300SA0      	1991	S01	       132.8	
CUUSS300SA0      	1991	S02	       134.4	
CUUSS300SA0      	1991	S03	       133.6	
CUUSS300SA0      	1992	S01	       136.0	
CUUSS300SA0      	1992	S02	       137.8	
CUUSS300SA0      	1992	S03	       136.9	
CUUSS300SA0      	1993	S01	       140.3	
CUUSS300SA0      	1993	S02	       142.1	
CUUSS300SA0      	1993	S03	       141.2	
CUUSS300SA0      	1994	S01	       144.2	
CUUSS300SA0      	1994	S02	       145.8	
CUUSS300SA0      	1994	S03	       145.0	
CUUSS300SA0      	1995	S01	       148.0	
CUUSS300SA0      	1995	S02	       149.4	
CUUSS300SA0      	1995	S03	       148.7	
CUUSS300SA0      	1996	S01	       151.8	
CUUSS300SA0      	1996	S02	       153.6	
CUUSS300SA0      	1996	S03	       152.7	
CUUSS300SA0      	1997	S01	       155.4	
CUUSS300SA0      	1997	S02	       156.3	
CUUSS300SA0      	1997	S03	       155.8	
CUUSS300SA0      	1998	S01	       157.4	
CUUSS300SA0      	1998	S02	       158.7	
CUUSS300SA0      	1998	S03	       158.0	
CUUSS300SA0      	1999	S01	       159.9	
CUUSS300SA0      	1999	S02	       162.5	
CUUSS300SA0      	1999	S03	       161.2	
CUUSS300SA0      	2000	S01	       165.5	
CUUSS300SA0      	2000	S02	       168.3	
CUUSS300SA0      	2000	S03	       166.9	
CUUSS300SA0      	2001	S01	       171.1	
CUUSS300SA0      	2001	S02	       172.5	
CUUSS300SA0      	2001	S03	       171.8	
CUUSS300SA0      	2002	S01	       173.5	
CUUSS300SA0      	2002	S02	       175.7	
CUUSS300SA0      	2002	S03	       174.6	
CUUSS300SA0      	2003	S01	       178.4	
CUUSS300SA0      	2003	S02	       179.6	
CUUSS300SA0      	2003	S03	       179.0	
CUUSS300SA0      	2004	S01	       182.1	
CUUSS300SA0      	2004	S02	       184.4	
CUUSS300SA0      	2004	S03	       183.2	
CUUSS300SA0      	2005	S01	       188.0	
CUUSS300SA0      	2005	S02	       192.4	
CUUSS300SA0      	2005	S03	       190.2	
CUUSS300SA0      	2006	S01	       195.7	
CUUSS300SA0      	2006	S02	       197.9	
CUUSS300SA0      	2006	S03	       196.8	
CUUSS300SA0      	2007	S01	     200.919	
CUUSS300SA0      	2007	S02	     204.732	
